ID_1,NAME_1,AVGPOPULATION
26077.0,"Kalamazoo, Michigan, US",265066
26079.0,"Kalkaska, Michigan, US",18038
26081.0,"Kent, Michigan, US",656955
26083.0,"Keweenaw, Michigan, US",2116
26085.0,"Lake, Michigan, US",11853
26087.0,"Lapeer, Michigan, US",87607
26089.0,"Leelanau, Michigan, US",21761
26091.0,"Lenawee, Michigan, US",98451
26093.0,"Livingston, Michigan, US",191995
26095.0,"Luce, Michigan, US",6229
26097.0,"Mackinac, Michigan, US",10799
26099.0,"Macomb, Michigan, US",873972
26101.0,"Manistee, Michigan, US",24558
26103.0,"Marquette, Michigan, US",66699
26105.0,"Mason, Michigan, US",29144
26107.0,"Mecosta, Michigan, US",43453
26109.0,"Menominee, Michigan, US",22780
26111.0,"Midland, Michigan, US",83156
26113.0,"Missaukee, Michigan, US",15118
26115.0,"Monroe, Michigan, US",150500
26117.0,"Montcalm, Michigan, US",63888
26119.0,"Montmorency, Michigan, US",9328
26121.0,"Muskegon, Michigan, US",173566
26123.0,"Newaygo, Michigan, US",48980
26125.0,"Oakland, Michigan, US",1257584
26127.0,"Oceana, Michigan, US",26467
26129.0,"Ogemaw, Michigan, US",20997
26131.0,"Ontonagon, Michigan, US",5720
26133.0,"Osceola, Michigan, US",23460
26135.0,"Oscoda, Michigan, US",8241
26137.0,"Otsego, Michigan, US",24668
26139.0,"Ottawa, Michigan, US",291830
80026.0,"Out of MI, Michigan, US",0
26141.0,"Presque Isle, Michigan, US",12592
26143.0,"Roscommon, Michigan, US",24019
26145.0,"Saginaw, Michigan, US",190539
26151.0,"Sanilac, Michigan, US",41170
26153.0,"Schoolcraft, Michigan, US",8094
26155.0,"Shiawassee, Michigan, US",68122
26147.0,"St. Clair, Michigan, US",159128
26149.0,"St. Joseph, Michigan, US",60964
26157.0,"Tuscola, Michigan, US",52245
90026.0,"Unassigned, Michigan, US",0
26159.0,"Van Buren, Michigan, US",75677
26161.0,"Washtenaw, Michigan, US",367601
26163.0,"Wayne, Michigan, US",1749343
26165.0,"Wexford, Michigan, US",33631
27001.0,"Aitkin, Minnesota, US",15886
27003.0,"Anoka, Minnesota, US",356921
27005.0,"Becker, Minnesota, US",34423
27007.0,"Beltrami, Minnesota, US",47188
27009.0,"Benton, Minnesota, US",40889
27011.0,"Big Stone, Minnesota, US",4991
27013.0,"Blue Earth, Minnesota, US",67653
27015.0,"Brown, Minnesota, US",25008
27017.0,"Carlton, Minnesota, US",35871
27019.0,"Carver, Minnesota, US",105089
27021.0,"Cass, Minnesota, US",29779
27023.0,"Chippewa, Minnesota, US",11800
27025.0,"Chisago, Minnesota, US",56579
27027.0,"Clay, Minnesota, US",64222
27029.0,"Clearwater, Minnesota, US",8818
27031.0,"Cook, Minnesota, US",5463
27033.0,"Cottonwood, Minnesota, US",11196
27035.0,"Crow Wing, Minnesota, US",65055
27037.0,"Dakota, Minnesota, US",429021
27039.0,"Dodge, Minnesota, US",20934
27041.0,"Douglas, Minnesota, US",38141
27043.0,"Faribault, Minnesota, US",13653
27045.0,"Fillmore,Minnesota,US",21067
27047.0,"Freeborn, Minnesota, US",30281
27049.0,"Goodhue, Minnesota, US",46340
27051.0,"Grant, Minnesota, US",5972
27053.0,"Hennepin, Minnesota, US",1265843
27055.0,"Houston, Minnesota, US",18600
27057.0,"Hubbard, Minnesota, US",21491
27059.0,"Isanti, Minnesota, US",40596
27061.0,"Itasca, Minnesota, US",45130
27063.0,"Jackson, Minnesota, US",9846
27065.0,"Kanabec, Minnesota, US",16337
27067.0,"Kandiyohi, Minnesota, US",43199
27069.0,"Kittson, Minnesota, US",4298
27071.0,"Koochiching, Minnesota, US",12229
27073.0,"Lac qui Parle,Minnesota,US",6623
27075.0,"Lake, Minnesota, US",10641
27077.0,"Lake of the Woods, Minnesota, US",3740
27079.0,"Le Sueur, Minnesota, US",28887
27081.0,"Lincoln, Minnesota, US",5639
27083.0,"Lyon, Minnesota, US",25474
27087.0,"Mahnomen, Minnesota, US",5527
27089.0,"Marshall, Minnesota, US",9336
27091.0,"Martin, Minnesota, US",19683
27085.0,"McLeod, Minnesota, US",35893
27093.0,"Meeker, Minnesota, US",23222
27095.0,"Mille Lacs, Minnesota, US",26277
27097.0,"Morrison, Minnesota, US",33386
27099.0,"Mower, Minnesota, US",40062
27101.0,"Murray, Minnesota, US",8194
27103.0,"Nicollet, Minnesota, US",34274
27105.0,"Nobles, Minnesota, US",21629
27107.0,"Norman, Minnesota, US",6375
27109.0,"Olmsted, Minnesota, US",158293
27111.0,"Otter Tail, Minnesota, US",58746
80027.0,"Out of MN, Minnesota, US",0
27113.0,"Pennington, Minnesota, US",14119
27115.0,"Pine, Minnesota, US",29579
27117.0,"Pipestone, Minnesota, US",9126
27119.0,"Polk, Minnesota, US",31364
27121.0,"Pope, Minnesota, US",11249
27123.0,"Ramsey, Minnesota, US",550321
27125.0,"Red Lake, Minnesota, US",4055
27127.0,"Redwood, Minnesota, US",15170
27129.0,"Renville, Minnesota, US",14548
27131.0,"Rice, Minnesota, US",66972
27133.0,"Rock, Minnesota, US",9315
27135.0,"Roseau, Minnesota, US",15165
27139.0,"Scott, Minnesota, US",149013
27141.0,"Sherburne, Minnesota, US",97238
27143.0,"Sibley, Minnesota, US",14865
27137.0,"St. Louis, Minnesota, US",199070
27145.0,"Stearns, Minnesota, US",161075
27147.0,"Steele, Minnesota, US",36649
27149.0,"Stevens, Minnesota, US",9805
27151.0,"Swift, Minnesota, US",9266
27153.0,"Todd, Minnesota, US",24664
27155.0,"Traverse, Minnesota, US",3259
90027.0,"Unassigned, Minnesota, US",0
27157.0,"Wabasha, Minnesota, US",21627
27159.0,"Wadena, Minnesota, US",13682
27161.0,"Waseca, Minnesota, US",18612
27163.0,"Washington, Minnesota, US",262440
27165.0,"Watonwan, Minnesota, US",10897
27167.0,"Wilkin, Minnesota, US",6207
27169.0,"Winona, Minnesota, US",50484
27171.0,"Wright, Minnesota, US",138377
27173.0,"Yellow Medicine, Minnesota, US",9709
28001.0,"Adams, Mississippi, US",30693
28003.0,"Alcorn, Mississippi, US",36953
28005.0,"Amite, Mississippi, US",12297
28007.0,"Attala, Mississippi, US",18174
28009.0,"Benton, Mississippi, US",8259
28011.0,"Bolivar, Mississippi, US",30628
28013.0,"Calhoun, Mississippi, US",14361
28015.0,"Carroll, Mississippi, US",9947
28017.0,"Chickasaw, Mississippi, US",17103
28019.0,"Choctaw, Mississippi, US",8210
28021.0,"Claiborne, Mississippi, US",8988
28023.0,"Clarke, Mississippi, US",15541
28025.0,"Clay, Mississippi, US",19316
28027.0,"Coahoma, Mississippi, US",22124
28029.0,"Copiah, Mississippi, US",28065
28031.0,"Covington, Mississippi, US",18636
28033.0,"DeSoto, Mississippi, US",184945
28035.0,"Forrest, Mississippi, US",74897
28037.0,"Franklin, Mississippi, US",7713
28039.0,"George, Mississippi, US",24500
28041.0,"Greene, Mississippi, US",13586
28043.0,"Grenada, Mississippi, US",20758
28045.0,"Hancock, Mississippi, US",47632
28047.0,"Harrison, Mississippi, US",208080
28049.0,"Hinds, Mississippi, US",231840
28051.0,"Holmes, Mississippi, US",17010
28053.0,"Humphreys, Mississippi, US",8064
28055.0,"Issaquena, Mississippi, US",1327
28057.0,"Itawamba, Mississippi, US",23390
28059.0,"Jackson, Mississippi, US",143617
28061.0,"Jasper, Mississippi, US",16383
28063.0,"Jefferson, Mississippi, US",6990
28065.0,"Jefferson Davis, Mississippi, US",11128
28067.0,"Jones, Mississippi, US",68098
28069.0,"Kemper, Mississippi, US",9742
28071.0,"Lafayette, Mississippi, US",54019
28073.0,"Lamar, Mississippi, US",63343
28075.0,"Lauderdale, Mississippi, US",74125
28077.0,"Lawrence, Mississippi, US",12586
28079.0,"Leake, Mississippi, US",22786
28081.0,"Lee, Mississippi, US",85436
28083.0,"Leflore, Mississippi, US",28183
28085.0,"Lincoln, Mississippi, US",34153
28087.0,"Lowndes, Mississippi, US",58595
28089.0,"Madison, Mississippi, US",106272
28091.0,"Marion, Mississippi, US",24573
28093.0,"Marshall, Mississippi, US",35294
28095.0,"Monroe, Mississippi, US",35252
28097.0,"Montgomery, Mississippi, US",9775
28099.0,"Neshoba, Mississippi, US",29118
28101.0,"Newton, Mississippi, US",21018
28103.0,"Noxubee, Mississippi, US",10417
28105.0,"Oktibbeha, Mississippi, US",49587
80028.0,"Out of MS, Mississippi, US",0
28107.0,"Panola, Mississippi, US",34192
28109.0,"Pearl River, Mississippi, US",55535
28111.0,"Perry, Mississippi, US",11973
28113.0,"Pike, Mississippi, US",39288
28115.0,"Pontotoc, Mississippi, US",32174
28117.0,"Prentiss, Mississippi, US",25126
28119.0,"Quitman, Mississippi, US",6792
28121.0,"Rankin, Mississippi, US",155271
28123.0,"Scott, Mississippi, US",28124
28125.0,"Sharkey, Mississippi, US",4321
28127.0,"Simpson, Mississippi, US",26658
28129.0,"Smith, Mississippi, US",15916
28131.0,"Stone, Mississippi, US",18336
28133.0,"Sunflower, Mississippi, US",25110
28135.0,"Tallahatchie, Mississippi, US",13809
28137.0,"Tate, Mississippi, US",28321
28139.0,"Tippah, Mississippi, US",22015
28141.0,"Tishomingo, Mississippi, US",19383
28143.0,"Tunica, Mississippi, US",9632
90028.0,"Unassigned, Mississippi, US",0
28145.0,"Union, Mississippi, US",28815
28147.0,"Walthall, Mississippi, US",14286
28149.0,"Warren, Mississippi, US",45381
28151.0,"Washington, Mississippi, US",43909
28153.0,"Wayne, Mississippi, US",20183
28155.0,"Webster, Mississippi, US",9689
28157.0,"Wilkinson, Mississippi, US",8630
28159.0,"Winston, Mississippi, US",17955
28161.0,"Yalobusha, Mississippi, US",12108
28163.0,"Yazoo, Mississippi, US",29690
29001.0,"Adair, Missouri, US",25343
29003.0,"Andrew, Missouri, US",17712
29005.0,"Atchison, Missouri, US",5143
29007.0,"Audrain, Missouri, US",25388
29009.0,"Barry, Missouri, US",35789
29011.0,"Barton, Missouri, US",11754
29013.0,"Bates, Missouri, US",16172
29015.0,"Benton, Missouri, US",19443
29017.0,"Bollinger, Missouri, US",12133
29019.0,"Boone, Missouri, US",180463
29021.0,"Buchanan, Missouri, US",87364
29023.0,"Butler, Missouri, US",42478
29025.0,"Caldwell, Missouri, US",9020
29027.0,"Callaway, Missouri, US",44743
29029.0,"Camden, Missouri, US",46305
29031.0,"Cape Girardeau, Missouri, US",78871
29033.0,"Carroll, Missouri, US",8679
29035.0,"Carter, Missouri, US",5982
29037.0,"Cass, Missouri, US",105780
29039.0,"Cedar, Missouri, US",14349
29041.0,"Chariton, Missouri, US",7426
29043.0,"Christian, Missouri, US",88595
29045.0,"Clark, Missouri, US",6797
29047.0,"Clay, Missouri, US",249948
29049.0,"Clinton, Missouri, US",20387
29051.0,"Cole, Missouri, US",76745
29053.0,"Cooper, Missouri, US",17709
29055.0,"Crawford, Missouri, US",23920
29057.0,"Dade, Missouri, US",7561
29059.0,"Dallas, Missouri, US",16878
29061.0,"Daviess, Missouri, US",8278
29063.0,"DeKalb, Missouri, US",12547
29065.0,"Dent, Missouri, US",15573
29067.0,"Douglas, Missouri, US",13185
29069.0,"Dunklin, Missouri, US",29131
29071.0,"Franklin, Missouri, US",103967
29073.0,"Gasconade, Missouri, US",14706
29075.0,"Gentry, Missouri, US",6571
29077.0,"Greene, Missouri, US",293086
29079.0,"Grundy, Missouri, US",9850
29081.0,"Harrison, Missouri, US",8352
29083.0,"Henry, Missouri, US",21824
29085.0,"Hickory, Missouri, US",9544
29087.0,"Holt, Missouri, US",4403
29089.0,"Howard, Missouri, US",10001
29091.0,"Howell, Missouri, US",40117
29093.0,"Iron, Missouri, US",10125
29095.0,"Jackson, Missouri, US",703011
29097.0,"Jasper,Missouri,US",121328
29099.0,"Jefferson, Missouri, US",225081
29101.0,"Johnson, Missouri, US",54062
29103.0,"Knox, Missouri, US",3959
29105.0,"Laclede, Missouri, US",35723
29107.0,"Lafayette, Missouri, US",32708
29109.0,"Lawrence, Missouri, US",38355
29111.0,"Lewis, Missouri, US",9776
29113.0,"Lincoln, Missouri, US",59013
29115.0,"Linn, Missouri, US",11920
29117.0,"Livingston, Missouri, US",15227
29121.0,"Macon, Missouri, US",15117
29123.0,"Madison, Missouri, US",12088
29125.0,"Maries, Missouri, US",8697
29127.0,"Marion, Missouri, US",28530
29119.0,"McDonald, Missouri, US",22837
29129.0,"Mercer, Missouri, US",3617
29131.0,"Miller, Missouri, US",25619
29133.0,"Mississippi, Missouri, US",13180
29135.0,"Moniteau, Missouri, US",16132
29137.0,"Monroe, Missouri, US",8644
29139.0,"Montgomery, Missouri, US",11551
29141.0,"Morgan, Missouri, US",20627
29143.0,"New Madrid, Missouri, US",17076
29145.0,"Newton, Missouri, US",58236
29147.0,"Nodaway, Missouri, US",22092
29149.0,"Oregon, Missouri, US",10529
29151.0,"Osage, Missouri, US",13615
80029.0,"Out of MO, Missouri, US",0
29153.0,"Ozark, Missouri, US",9174
29155.0,"Pemiscot, Missouri, US",15805
29157.0,"Perry, Missouri, US",19136
29159.0,"Pettis, Missouri, US",42339
29161.0,"Phelps, Missouri, US",44573
29163.0,"Pike, Missouri, US",18302
29165.0,"Platte, Missouri, US",104418
29167.0,"Polk, Missouri, US",32149
29169.0,"Pulaski, Missouri, US",52607
29171.0,"Putnam, Missouri, US",4696
29173.0,"Ralls, Missouri, US",10309
29175.0,"Randolph, Missouri, US",24748
29177.0,"Ray, Missouri, US",23018
29179.0,"Reynolds, Missouri, US",6270
29181.0,"Ripley, Missouri, US",13288
29195.0,"Saline, Missouri, US",22761
29197.0,"Schuyler, Missouri, US",4660
29199.0,"Scotland, Missouri, US",4902
29201.0,"Scott, Missouri, US",38280
29203.0,"Shannon, Missouri, US",8166
29205.0,"Shelby, Missouri, US",5930
29183.0,"St. Charles, Missouri, US",402022
29185.0,"St. Clair, Missouri, US",9397
29187.0,"St. Francois, Missouri, US",67215
29189.0,"St. Louis, Missouri, US",994205
29510.0,"St. Louis City, Missouri, US",300576
29186.0,"Ste. Genevieve, Missouri, US",17894
29207.0,"Stoddard, Missouri, US",29025
29209.0,"Stone, Missouri, US",31952
29211.0,"Sullivan, Missouri, US",6089
29213.0,"Taney, Missouri, US",55928
29215.0,"Texas, Missouri, US",25398
90029.0,"Unassigned, Missouri, US",0
29217.0,"Vernon, Missouri, US",20563
29219.0,"Warren, Missouri, US",35649
29221.0,"Washington, Missouri, US",24730
29223.0,"Wayne, Missouri, US",12873
29225.0,"Webster, Missouri, US",39592
29227.0,"Worth, Missouri, US",2013
29229.0,"Wright, Missouri, US",18289
30001.0,"Beaverhead, Montana, US",9453
30003.0,"Big Horn, Montana, US",13319
30005.0,"Blaine, Montana, US",6681
30007.0,"Broadwater, Montana, US",6237
30009.0,"Carbon, Montana, US",10725
30011.0,"Carter, Montana, US",1252
30013.0,"Cascade, Montana, US",81366
30015.0,"Chouteau, Montana, US",5635
30017.0,"Custer, Montana, US",11402
30019.0,"Daniels, Montana, US",1690
30021.0,"Dawson, Montana, US",8613
30023.0,"Deer Lodge, Montana, US",9140
30025.0,"Fallon, Montana, US",2846
30027.0,"Fergus, Montana, US",11050
30029.0,"Flathead, Montana, US",103806
30031.0,"Gallatin, Montana, US",114434
30033.0,"Garfield, Montana, US",1258
30035.0,"Glacier, Montana, US",13753
30037.0,"Golden Valley, Montana, US",821
30039.0,"Granite, Montana, US",3379
30041.0,"Hill, Montana, US",16484
30043.0,"Jefferson, Montana, US",12221
30045.0,"Judith Basin, Montana, US",2007
30047.0,"Lake, Montana, US",30458
30049.0,"Lewis and Clark, Montana, US",69432
30051.0,"Liberty, Montana, US",2337
30053.0,"Lincoln, Montana, US",19980
30057.0,"Madison, Montana, US",8600
30055.0,"McCone, Montana, US",1664
30059.0,"Meagher, Montana, US",1862
30061.0,"Mineral, Montana, US",4397
30063.0,"Missoula, Montana, US",119600
30065.0,"Musselshell, Montana, US",4633
80030.0,"Out of MT, Montana, US",0
30067.0,"Park, Montana, US",16606
30069.0,"Petroleum, Montana, US",487
30071.0,"Phillips, Montana, US",3954
30073.0,"Pondera, Montana, US",5911
30075.0,"Powder River, Montana, US",1682
30077.0,"Powell, Montana, US",6890
30079.0,"Prairie, Montana, US",1077
30081.0,"Ravalli, Montana, US",43806
30083.0,"Richland, Montana, US",10803
30085.0,"Roosevelt, Montana, US",11004
30087.0,"Rosebud, Montana, US",8937
30089.0,"Sanders, Montana, US",12113
30091.0,"Sheridan, Montana, US",3309
30093.0,"Silver Bow, Montana, US",34915
30095.0,"Stillwater, Montana, US",9642
30097.0,"Sweet Grass, Montana, US",3737
30099.0,"Teton, Montana, US",6147
30101.0,"Toole, Montana, US",4736
30103.0,"Treasure, Montana, US",696
90030.0,"Unassigned, Montana, US",0
30105.0,"Valley, Montana, US",7396
30107.0,"Wheatland, Montana, US",2126
30109.0,"Wibaux, Montana, US",969
30111.0,"Yellowstone, Montana, US",161300
31001.0,"Adams, Nebraska, US",31363
31003.0,"Antelope, Nebraska, US",6298
31005.0,"Arthur, Nebraska, US",463
31007.0,"Banner, Nebraska, US",745
31009.0,"Blaine, Nebraska, US",465
31011.0,"Boone, Nebraska, US",5192
31013.0,"Box Butte, Nebraska, US",10783
31015.0,"Boyd, Nebraska, US",1919
31017.0,"Brown, Nebraska, US",2955
31019.0,"Buffalo, Nebraska, US",49659
31021.0,"Burt, Nebraska, US",6459
31023.0,"Butler, Nebraska, US",8016
31025.0,"Cass, Nebraska, US",26248
31027.0,"Cedar, Nebraska, US",8402
31029.0,"Chase, Nebraska, US",3924
31031.0,"Cherry, Nebraska, US",5689
31033.0,"Cheyenne, Nebraska, US",8910
31035.0,"Clay, Nebraska, US",6203
31037.0,"Colfax, Nebraska, US",10709
31039.0,"Cuming, Nebraska, US",8846
31041.0,"Custer, Nebraska, US",10777
31043.0,"Dakota, Nebraska, US",20026
31045.0,"Dawes, Nebraska, US",8589
31047.0,"Dawson, Nebraska, US",23595
31049.0,"Deuel, Nebraska, US",1794
31051.0,"Dixon, Nebraska, US",5636
31053.0,"Dodge, Nebraska, US",36565
31055.0,"Douglas, Nebraska, US",571327
31057.0,"Dundy, Nebraska, US",1693
31059.0,"Fillmore, Nebraska, US",5462
31061.0,"Franklin, Nebraska, US",2979
31063.0,"Frontier, Nebraska, US",2627
31065.0,"Furnas, Nebraska, US",4676
31067.0,"Gage, Nebraska, US",21513
31069.0,"Garden, Nebraska, US",1837
31071.0,"Garfield, Nebraska, US",1969
31073.0,"Gosper, Nebraska, US",1990
31075.0,"Grant, Nebraska, US",623
31077.0,"Greeley, Nebraska, US",2356
31079.0,"Hall, Nebraska, US",61353
31081.0,"Hamilton, Nebraska, US",9324
31083.0,"Harlan, Nebraska, US",3380
31085.0,"Hayes, Nebraska, US",922
31087.0,"Hitchcock, Nebraska, US",2762
31089.0,"Holt, Nebraska, US",10067
31091.0,"Hooker, Nebraska, US",682
31093.0,"Howard, Nebraska, US",6445
31095.0,"Jefferson, Nebraska, US",7046
31097.0,"Johnson, Nebraska, US",5071
31099.0,"Kearney, Nebraska, US",6495
31101.0,"Keith, Nebraska, US",8034
31103.0,"Keya Paha, Nebraska, US",806
31105.0,"Kimball, Nebraska, US",3632
31107.0,"Knox, Nebraska, US",8332
31109.0,"Lancaster, Nebraska, US",319090
31111.0,"Lincoln, Nebraska, US",34914
31113.0,"Logan, Nebraska, US",748
31115.0,"Loup, Nebraska, US",664
31119.0,"Madison, Nebraska, US",35099
31117.0,"McPherson, Nebraska, US",494
31121.0,"Merrick, Nebraska, US",7755
31123.0,"Morrill, Nebraska, US",4642
31125.0,"Nance, Nebraska, US",3519
31127.0,"Nemaha, Nebraska, US",6972
31129.0,"Nuckolls, Nebraska, US",4148
31131.0,"Otoe, Nebraska, US",16012
80031.0,"Out of NE, Nebraska, US",0
31133.0,"Pawnee, Nebraska, US",2613
31135.0,"Perkins, Nebraska, US",2891
31137.0,"Phelps, Nebraska, US",9034
31139.0,"Pierce, Nebraska, US",7148
31141.0,"Platte, Nebraska, US",33470
31143.0,"Polk, Nebraska, US",5213
31145.0,"Red Willow, Nebraska, US",10724
31147.0,"Richardson, Nebraska, US",7865
31149.0,"Rock, Nebraska, US",1357
31151.0,"Saline, Nebraska, US",14224
31153.0,"Sarpy, Nebraska, US",187196
31155.0,"Saunders, Nebraska, US",21578
31157.0,"Scotts Bluff, Nebraska, US",35618
31159.0,"Seward, Nebraska, US",17284
31161.0,"Sheridan, Nebraska, US",5246
31163.0,"Sherman, Nebraska, US",3001
31165.0,"Sioux, Nebraska, US",1166
31167.0,"Stanton, Nebraska, US",5920
31169.0,"Thayer, Nebraska, US",5003
31171.0,"Thomas, Nebraska, US",722
31173.0,"Thurston, Nebraska, US",7224
90031.0,"Unassigned, Nebraska, US",0
31175.0,"Valley, Nebraska, US",4158
31177.0,"Washington, Nebraska, US",20729
31179.0,"Wayne, Nebraska, US",9385
31181.0,"Webster, Nebraska, US",3487
31183.0,"Wheeler, Nebraska, US",783
31185.0,"York, Nebraska, US",13679
32510.0,"Carson City, Nevada, US",55916
32001.0,"Churchill, Nevada, US",24909
32003.0,"Clark, Nevada, US",2266715
32005.0,"Douglas, Nevada, US",48905
32007.0,"Elko, Nevada, US",52778
32009.0,"Esmeralda, Nevada, US",873
32011.0,"Eureka, Nevada, US",2029
32013.0,"Humboldt, Nevada, US",16831
32015.0,"Lander, Nevada, US",5532
32017.0,"Lincoln, Nevada, US",5183
32019.0,"Lyon, Nevada, US",57510
32021.0,"Mineral, Nevada, US",4505
32023.0,"Nye, Nevada, US",46523
80032.0,"Out of NV, Nevada, US",0
32027.0,"Pershing, Nevada, US",6725
32029.0,"Storey, Nevada, US",4123
90032.0,"Unassigned, Nevada, US",0
32031.0,"Washoe, Nevada, US",471519
32033.0,"White Pine, Nevada, US",9580
33001.0,"Belknap, New Hampshire, US",61303
33003.0,"Carroll, New Hampshire, US",48910
33005.0,"Cheshire, New Hampshire, US",76085
33007.0,"Coos, New Hampshire, US",31563
33009.0,"Grafton, New Hampshire, US",89886
33011.0,"Hillsborough, New Hampshire, US",417025
33013.0,"Merrimack, New Hampshire, US",151391
80033.0,"Out of NH, New Hampshire, US",0
33015.0,"Rockingham, New Hampshire, US",309769
33017.0,"Strafford, New Hampshire, US",130633
33019.0,"Sullivan, New Hampshire, US",43146
90033.0,"Unassigned, New Hampshire, US",0
34001.0,"Atlantic, New Jersey, US",263670
34003.0,"Bergen, New Jersey, US",932202
34005.0,"Burlington, New Jersey, US",445349
34007.0,"Camden, New Jersey, US",506471
34009.0,"Cape May, New Jersey, US",92039
34011.0,"Cumberland, New Jersey, US",149527
34013.0,"Essex, New Jersey, US",798975
34015.0,"Gloucester, New Jersey, US",291636
34017.0,"Hudson, New Jersey, US",672391
34019.0,"Hunterdon, New Jersey, US",124371
34021.0,"Mercer, New Jersey, US",367430
34023.0,"Middlesex, New Jersey, US",825062
34025.0,"Monmouth, New Jersey, US",618795
34027.0,"Morris, New Jersey, US",491845
34029.0,"Ocean, New Jersey, US",607186
80034.0,"Out of NJ, New Jersey, US",0
34031.0,"Passaic, New Jersey, US",501826
34033.0,"Salem, New Jersey, US",62385
34035.0,"Somerset, New Jersey, US",328934
34037.0,"Sussex, New Jersey, US",140488
90034.0,"Unassigned, New Jersey, US",0
34039.0,"Union, New Jersey, US",556341
34041.0,"Warren, New Jersey, US",105267
35001.0,"Bernalillo, New Mexico, US",679121
35003.0,"Catron, New Mexico, US",3527
35005.0,"Chaves, New Mexico, US",64615
35006.0,"Cibola, New Mexico, US",26675
35007.0,"Colfax, New Mexico, US",11941
35009.0,"Curry, New Mexico, US",48954
35011.0,"De Baca, New Mexico, US",1748
35013.0,"Dona Ana, New Mexico, US",218195
35015.0,"Eddy, New Mexico, US",58460
35017.0,"Grant, New Mexico, US",26998
35019.0,"Guadalupe, New Mexico, US",4300
35021.0,"Harding, New Mexico, US",625
35023.0,"Hidalgo, New Mexico, US",4198
35025.0,"Lea, New Mexico, US",71070
35027.0,"Lincoln, New Mexico, US",19572
35028.0,"Los Alamos, New Mexico, US",19369
35029.0,"Luna, New Mexico, US",23709
35031.0,"McKinley, New Mexico, US",71367
35033.0,"Mora, New Mexico, US",4521
35035.0,"Otero, New Mexico, US",67490
80035.0,"Out of NM, New Mexico, US",0
35037.0,"Quay, New Mexico, US",8253
35039.0,"Rio Arriba, New Mexico, US",38921
35041.0,"Roosevelt, New Mexico, US",18500
35045.0,"San Juan, New Mexico, US",123958
35047.0,"San Miguel, New Mexico, US",27277
35043.0,"Sandoval, New Mexico, US",146748
35049.0,"Santa Fe, New Mexico, US",150358
35051.0,"Sierra, New Mexico, US",10791
35053.0,"Socorro, New Mexico, US",16637
35055.0,"Taos, New Mexico, US",32723
35057.0,"Torrance, New Mexico, US",15461
90035.0,"Unassigned, New Mexico, US",0
35059.0,"Union, New Mexico, US",4059
35061.0,"Valencia, New Mexico, US",76688
36001.0,"Albany, New York, US",305506
36003.0,"Allegany, New York, US",46091
36005.0,"Bronx, New York, US",1418207
36007.0,"Broome, New York, US",190488
36009.0,"Cattaraugus, New York, US",76117
36011.0,"Cayuga, New York, US",76576
36013.0,"Chautauqua, New York, US",126903
36015.0,"Chemung, New York, US",83456
36017.0,"Chenango, New York, US",47207
36019.0,"Clinton, New York, US",80485
36021.0,"Columbia, New York, US",59461
36023.0,"Cortland, New York, US",47581
36025.0,"Delaware, New York, US",44135
36027.0,"Dutchess, New York, US",294218
36029.0,"Erie, New York, US",918702
36031.0,"Essex, New York, US",36885
36033.0,"Franklin, New York, US",50022
36035.0,"Fulton, New York, US",53383
36037.0,"Genesee, New York, US",57280
36039.0,"Greene, New York, US",47188
36041.0,"Hamilton, New York, US",4416
36043.0,"Herkimer, New York, US",61319
36045.0,"Jefferson, New York, US",109834
36047.0,"Kings, New York, US",2559903
36049.0,"Lewis, New York, US",26296
36051.0,"Livingston, New York, US",62914
36053.0,"Madison, New York, US",70941
36055.0,"Monroe, New York, US",741770
36057.0,"Montgomery, New York, US",49221
36059.0,"Nassau, New York, US",1356924
36061.0,"New York, New York, US",1628706
36063.0,"Niagara, New York, US",209281
36065.0,"Oneida, New York, US",228671
36067.0,"Onondaga, New York, US",460528
36069.0,"Ontario, New York, US",109777
36071.0,"Orange, New York, US",384940
36073.0,"Orleans, New York, US",40352
36075.0,"Oswego, New York, US",117124
36077.0,"Otsego, New York, US",59493
80036.0,"Out of NY, New York, US",0
36079.0,"Putnam, New York, US",98320
36081.0,"Queens, New York, US",2253858
36083.0,"Rensselaer, New York, US",158714
36085.0,"Richmond, New York, US",476143
36087.0,"Rockland, New York, US",325789
36091.0,"Saratoga, New York, US",229863
36093.0,"Schenectady, New York, US",155299
36095.0,"Schoharie, New York, US",30999
36097.0,"Schuyler, New York, US",17807
36099.0,"Seneca, New York, US",34016
36089.0,"St. Lawrence, New York, US",107740
36101.0,"Steuben, New York, US",95379
36103.0,"Suffolk, New York, US",1476601
36105.0,"Sullivan, New York, US",75432
36107.0,"Tioga, New York, US",48203
36109.0,"Tompkins, New York, US",102180
36111.0,"Ulster, New York, US",177573
90036.0,"Unassigned, New York, US",0
36113.0,"Warren, New York, US",63944
36115.0,"Washington, New York, US",61204
36117.0,"Wayne, New York, US",89918
36119.0,"Westchester, New York, US",967506
36121.0,"Wyoming, New York, US",39859
36123.0,"Yates, New York, US",24913
37001.0,"Alamance, North Carolina, US",169509
37003.0,"Alexander,North Carolina,US",37497
37005.0,"Alleghany, North Carolina, US",11137
37007.0,"Anson, North Carolina, US",24446
37009.0,"Ashe, North Carolina, US",27203
37011.0,"Avery, North Carolina, US",17557
37013.0,"Beaufort, North Carolina, US",46994
37015.0,"Bertie, North Carolina, US",18947
37017.0,"Bladen, North Carolina, US",32722
